"","ENSAYO","PARCELA","SUBPARC","MEDICION","ANHO","EDAD2","SUPERFICIE","N","NHA","CF","HD","DESCRIPCION","DQ","SDI","AB_NA","AB_NO","AB_ND","AB_Total","ZONA","SDI_perc","AB_Nothofagus","Noth_prop","NA_prop","NO_prop","ND_prop","Dominant","IS"
"257",2,1,4,5,1999,44,500,14,280,5,46.58,"10 M2/HA",32.6972803587262,980.280949429041,23.2568334234068,0,0,23.5110039770455,4,0.952834025317306,23.2568334234068,0.989189293920122,1,0,0,"NA",NA
"258",2,2,1,2,1980,25,500,64,1280,5,31.04,"TESTIGO",16.7970142436089,11471.8586912682,28.3637750251558,0,0,28.3637750251558,4,11.1506576773107,28.3637750251558,1,1,0,0,"NA",NA
"259",2,2,1,3,1983,28,500,64,1280,5,32.4,"TESTIGO",17.2814161384419,11020.7047336888,30.0233056364514,0,0,30.0233056364514,4,10.7121355967903,30.0233056364514,1,1,0,0,"NA",NA
"260",2,2,1,4,1988,33,500,45,900,5,34.225,"TESTIGO",20.3675732459848,6145.2383640069,29.323173120197,0,0,29.323173120197,4,5.97317759803602,29.323173120197,1,1,0,0,"NA",NA
"261",2,2,1,5,1999,44,500,59,1180,5,38.24,"TESTIGO",19.7821097056603,8395.63309714305,35.6345042750281,0,0,36.2674566549101,4,8.16056344224312,35.6345042750281,0.982547649097519,1,0,0,"NA",NA
"262",2,2,2,2,1980,25,500,75,1500,5,29.22,"TESTIGO",15.5360698590946,15008.6611155163,28.3084358705629,0,0,28.4356703730332,4,14.5884330340706,28.3084358705629,0.99552553181264,1,0,0,"NA",NA
"263",2,2,2,3,1983,28,500,75,1500,5,30.48,"TESTIGO",16.171835599791,14182.7829015792,30.6406757167716,0,0,30.8105730474777,4,13.785678616099,30.6406757167716,0.994485745836524,1,0,0,"NA",NA
"264",2,2,2,4,1988,33,500,64,1280,5,32.00875,"TESTIGO",17.8714425512409,10510.7492169965,31.8444946903598,0,0,32.1084299521018,4,10.2164583442785,31.8444946903598,0.991779876433205,1,0,0,"NA",NA
"265",2,2,2,5,1999,44,500,75,1500,5,36.34,"TESTIGO",18.5877127873944,11652.8173452201,39.6077236279129,0,0,40.7036211012279,4,11.3265496629312,39.6077236279129,0.973076167582497,1,0,0,"NA",NA
"266",2,2,3,2,1980,25,500,98,1960,5,23.44,"TESTIGO",13.0972461663839,24955.3125959578,22.856217528221,0.265464579228338,0,26.4062015188142,4,24.2565878360766,23.1216821074494,0.875615604575892,0.988518803346803,0.0114811966531972,0,"NA",NA
"267",2,2,3,3,1983,28,500,99,1980,5,24.56,"TESTIGO",13.7772906398079,23471.9165492041,25.4992708436127,0.28627763055837,0,29.5177134227459,4,22.8147254524494,25.785548474171,0.873561854364406,0.988897749030038,0.0111022509699621,0,"NA",NA
"268",2,2,3,4,1988,33,500,73,1460,5,26.27,"TESTIGO",15.8985113687238,14140.6691823167,24.9101943026142,0.349025114686832,0,28.983822454184,4,13.7447440404864,25.2592194173011,0.871493725757858,0.986182268386023,0.0138177316139774,0,"NA",NA
"269",2,2,3,5,1999,44,500,95,1900,5,30.62,"TESTIGO",16.0714588470893,18123.4012600692,31.1742123971307,0.508938009881546,0,38.5437604439217,4,17.6159634491831,31.6831504070123,0.822004652428995,0.983936634982836,0.016063365017164,0,"NA",NA
"270",2,2,4,2,1980,25,500,60,1200,5,34.3,"TESTIGO",18.4647772799999,9409.96124099283,28.7512904789761,0,0,32.133591961684,4,9.14649137327141,28.7512904789761,0.894742502277962,1,0,0,"NA",NA
"271",2,2,4,3,1983,28,500,62,1240,5,35.1,"TESTIGO",18.9253158664568,9391.38740235939,30.4853867919046,0,0,34.8817158433749,4,9.12843758426224,30.4853867919046,0.873964656119252,1,0,0,"NA",NA
"272",2,2,4,4,1988,33,500,47,940,5,37.48125,"TESTIGO",22.1832081742084,5689.7034239383,31.8517214579292,0,0,36.3300875564987,4,5.53039719832403,31.8517214579292,0.876731205461452,1,0,0,"NA",NA
"273",2,2,4,5,1999,44,500,74,1480,5,42.72,"TESTIGO",20.5560505986976,9974.99271056881,40.6727235374799,0,0,49.116900475321,4,9.6957025049379,40.6727235374799,0.828080012050354,1,0,0,"NA",NA
"274",2,3,1,2,1980,25,500,65,1300,5,30.98,"TESTIGO",15.9486580096161,12535.1744816063,23.3350590804812,0,0,25.9705725735042,4,12.1842016478239,23.3350590804812,0.898519238050538,1,0,0,"NA",NA
"275",2,3,1,3,1983,28,500,62,1240,5,32.62,"TESTIGO",16.8640388534779,11051.0826959628,24.7991983366867,0,0,27.6971290640641,4,10.7416630053269,24.7991983366867,0.895370718002058,1,0,0,"NA",NA
"276",2,3,1,4,1988,33,500,40,800,5,35.40125,"TESTIGO",21.0045542169207,5230.13097712982,24.8559644615678,0,0,27.7208668031643,4,5.08369233817909,24.8559644615678,0.896651776369798,1,0,0,"NA",NA
"277",2,3,1,5,1999,44,500,55,1100,5,42.02,"TESTIGO",21.0804217656617,7154.93294907802,33.64166639115,0,0,38.3920372267166,4,6.9546017054766,33.64166639115,0.876266768353182,1,0,0,"NA",NA
"278",2,3,2,2,1980,25,500,90,1800,5,27.8,"TESTIGO",14.1491146169803,20551.0829427698,27.0036853176372,0,0,28.3022469330353,4,19.9756723788159,27.0036853176372,0.954118073435281,1,0,0,"NA",NA
"279",2,3,2,3,1983,28,500,87,1740,5,29.08,"TESTIGO",14.9386215492964,18400.667617488,29.1596661080163,0,0,30.4972148882454,4,17.8854666151666,29.1596661080163,0.956141936726666,1,0,0,"NA",NA
"280",2,3,2,4,1988,33,500,71,1420,5,31.33,"TESTIGO",16.6361499595114,12900.6009303666,29.4429406950658,0,0,30.8662506595917,4,12.5393965073512,29.4429406950658,0.953887824594477,1,0,0,"NA",NA
"281",2,3,2,5,1999,44,500,107,2140,5,36.58,"TESTIGO",16.0200866904675,20505.1082099206,39.1850066284091,0,0,43.1353551867758,4,19.930984894285,39.1850066284091,0.908419704874071,1,0,0,"NA",NA
"282",2,3,3,2,1980,25,500,155,3100,5,21.32,"TESTIGO",11.8244143277182,45595.9650927971,29.0971955380996,0,0.537605042845553,34.0416696757683,4,44.3193219075631,29.6348005809452,0.870544860554827,0.981858995764891,0,0.0181410042351095,"NA",NA
"283",2,3,3,3,1983,28,500,152,3040,5,22.34,"TESTIGO",12.3166420363925,42212.6063225281,30.8822798997959,0,0.634617423988406,36.2199714819511,4,41.0306939299964,31.5168973237843,0.87015246103906,0.979864216408463,0,0.0201357835915368,"NA",NA
"284",2,3,3,4,1988,33,500,116,2320,5,25.14375,"TESTIGO",14.1112751019798,26588.3523842202,30.2564606058744,0,0.879510707258882,36.2836010803294,4,25.8439040803224,31.1359713131332,0.858127925180313,0.971752584866755,0,0.028247415133245,"NA",NA
"285",2,3,3,5,1999,44,500,150,3000,5,31.44,"TESTIGO",14.5596520104935,32896.8197888865,41.0236551448491,0,1.55862265526224,49.9474276171873,4,31.9757404628127,42.5822778001113,0.852541959247136,0.963397386523598,0,0.0366026134764017,"NA",NA
"286",2,3,4,2,1980,25,500,57,1140,5,26,"TESTIGO",14.4640510207142,12617.5497582663,15.818296001943,0.118893573975106,1.40430762411791,18.7315891173965,4,12.2642704959356,17.3414972000361,0.925788895504365,0.912164377704951,0.00685601552182349,0.0809796067732252,"NA",NA
"287",2,3,4,3,1983,28,500,57,1140,5,27.04,"TESTIGO",15.0468333207508,11933.4400890126,17.1000972205342,0.127234502470387,1.61856424309273,20.2714564645168,4,11.5993152396969,18.8458959660973,0.929676464001748,0.907364513276328,0.00675131087952911,0.0858841758441431,"NA",NA
"288",2,3,4,4,1988,33,500,43,860,5,30.25625,"TESTIGO",17.9655686516387,7009.75279037323,18.3840065582426,0.129007784261182,2.0506231242355,21.8006914840001,4,6.81348645163487,20.5636374667392,0.943256202759957,0.894005576006573,0.0062735877575087,0.0997208362359182,"NA",NA
"289",2,3,4,5,1999,44,500,59,1180,5,37.58,"TESTIGO",18.4006125542842,9298.69574565936,25.3715179783544,0.13295220109992,3.18086256175967,31.3788086186958,4,9.0383412048332,28.685332741214,0.914162583091923,0.884477032469684,0.0046348495344068,0.110888117995909,"NA",NA
"290",2,4,1,2,1980,25,500,9,180,5,30.9,"10 M2/HA",27.4114736723309,808.227586158269,7.73145952048448,2.89105063946601,0,10.6225101599505,4,0.785597990800716,10.6225101599505,1,0.727837338262477,0.272162661737523,0,"NA",NA
"291",2,4,1,3,1983,28,500,9,180,5,32.92,"10 M2/HA",29.5377724278592,727.355594193416,8.9567277792743,3.3776676335438,0,12.3343954128181,4,0.706990336858057,12.3343954128181,1,0.726158638466084,0.273841361533916,0,"NA",NA
"292",2,4,1,4,1988,33,500,9,180,5,36.09,"10 M2/HA",32.8641522026661,625.669741918163,11.6792868280282,3.58959566968261,0,15.2688824977108,4,0.608151590682603,15.2688824977108,1,0.764907767793695,0.235092232206305,0,"NA",NA
"293",2,4,1,5,1999,44,500,23,460,5,41.22,"10 M2/HA",24.457407520191,2426.07594745026,16.1731074762395,4.15106491300453,0,21.6106859968156,4,2.35814815342575,20.324172389244,0.940468636314408,0.795757247404506,0.204242752595494,0,"NA",NA
"294",2,4,2,2,1980,25,500,17,340,5,26.7,"10 M2/HA",21.3327971746351,2174.69322218305,12.1524657822487,0,0,12.1524657822487,4,2.11380390277892,12.1524657822487,1,1,0,0,"NA",NA
"295",2,4,2,3,1983,28,500,17,340,5,29.2,"10 M2/HA",23.2732110578058,1923.28055337555,14.4637669134213,0,0,14.4637669134213,4,1.86943054698215,14.4637669134213,1,1,0,0,"NA",NA
"296",2,4,2,4,1988,33,500,17,340,5,34.0525,"10 M2/HA",27.2537682482922,1539.133542098,19.8345300782563,0,0,19.8345300782563,4,1.49603928268962,19.8345300782563,1,1,0,0,"NA",NA
"297",2,4,2,5,1999,44,500,28,560,5,44.94,"10 M2/HA",28.6011738020862,2368.15690182446,35.3208005406039,0,0,35.9787128741187,4,2.30185078539232,35.3208005406039,0.981713844633168,1,0,0,"NA",NA
"298",2,4,3,2,1980,25,500,22,440,5,23.8,"10 M2/HA",18.2330244835623,3512.36954560816,11.2429747090345,0.245436926061703,0,11.4884116350962,4,3.41402657523132,11.4884116350962,1,0.97863613057597,0.0213638694240301,0,"NA",NA
"299",2,4,3,3,1983,28,500,22,440,5,26.5,"10 M2/HA",20.0224760070913,3077.67054323615,13.5720415466631,0.282052188439292,0,13.8540937351024,4,2.99149872699273,13.8540937351024,1,0.979641238623595,0.0203587613764047,0,"NA",NA
"300",2,4,3,4,1988,33,500,21,420,5,28.9725,"10 M2/HA",23.0163167568917,2413.32425768096,17.0729342864123,0.401809761753366,0,17.4747440481657,4,2.34575349871012,17.4747440481657,1,0.977006257679892,0.0229937423201082,0,"NA",NA
"301",2,4,3,5,1999,44,500,27,540,5,36.54,"10 M2/HA",26.7800367880698,2505.75140749844,29.4262302446734,0.862587094896149,0,30.4162717535257,4,2.43559277719501,30.2888173395695,0.995809663492326,0.971521268551834,0.0284787314481658,0,"NA",NA
"302",2,4,4,2,1980,25,500,16,320,5,28,"10 M2/HA",21.5021801220248,2024.05367774286,6.48660343149952,4.47323523963017,0,11.6199658274652,4,1.96738212075356,10.9598386711297,0.943190266982089,0.591852090723422,0.408147909276578,0,"Mixed",NA
"303",2,4,4,3,1983,28,500,16,320,5,32.08,"10 M2/HA",23.9044582661896,1743.05821279837,7.91997078766314,5.78133158873189,0,14.3614295327306,4,1.69425425866983,13.701302376395,0.954034718143407,0.578045106230768,0.421954893769232,0,"Mixed",NA
"304",2,4,4,4,1988,33,500,16,320,5,33.95875,"10 M2/HA",26.6850108159261,1492.35722477101,9.8830214030875,7.05396469502772,0,17.8967687314603,4,1.45057265727559,16.9369860981152,0.946371177515531,0.583517123166754,0.416482876833246,0,"Mixed",NA
"305",2,4,4,5,1999,44,500,28,560,5,41.68,"10 M2/HA",25.5766495069233,2772.74806178645,15.7493223352335,10.7416236454113,0,28.7716794152979,4,2.69511378186177,26.4909459806448,0.920729916327357,0.594517173782335,0.405482826217665,0,"Mixed",NA
"306",2,5,1,2,1980,25,500,49,980,5,25.1,"20 M2/HA",16.2108492267697,9234.63050513727,16.5887558922727,2.3429369691942,0,20.2268144329093,4,8.97606972945144,18.9316928614669,0.93597006707417,0.876242606176918,0.123757393823083,0,"NA",NA
"307",2,5,1,3,1983,28,500,49,980,5,26.66,"20 M2/HA",17.0673276604566,8587.47390461718,18.2617325201256,2.71615817644066,0,22.420588582911,4,8.34703289154963,20.9778906965662,0.935652987832603,0.870522817773797,0.129477182226202,0,"NA",NA
"308",2,5,1,4,1988,33,500,39,780,5,29.12625,"20 M2/HA",19.21513800225,5782.13503082837,17.704496204749,3.33018031301169,0,22.6189010055765,4,5.62024080908777,21.0346765177607,0.929960147602869,0.841681410683932,0.158318589316068,0,"NA",NA
"309",2,5,1,5,1999,44,500,39,780,5,35.76,"20 M2/HA",23.0911349400698,4461.40828955594,25.838892717429,4.90397900836386,0,32.664426872361,4,4.33649314678362,30.7428717257929,0.941172849777012,0.840484029855627,0.159515970144373,0,"NA",NA
"310",2,5,2,2,1980,25,500,54,1080,5,21.82,"20 M2/HA",15.178829067219,11166.8749725435,18.2937767651922,0.795215640439916,0,19.5429525440758,4,10.8542132094896,19.0889924056321,0.97677115894234,0.958341665000333,0.0416583349996667,0,"NA",NA
"311",2,5,2,3,1983,28,500,53,1060,5,23.46,"20 M2/HA",16.045689481708,10133.8730582291,20.0659020571924,0.919921160824163,0,21.4344583569124,4,9.85013435561618,20.9858232180165,0.979069443630181,0.956164637847783,0.0438353621522172,0,"NA",NA
"312",2,5,2,4,1988,33,500,46,920,5,26.4575,"20 M2/HA",18.3391403409291,7284.14805454255,22.6477618723529,1.14882453515788,0,24.3016441209505,4,7.08019891221951,23.7965864075108,0.979217138111066,0.951723137281771,0.0482768627182292,0,"NA",NA
"313",2,5,2,5,1999,44,500,49,980,5,34.44,"20 M2/HA",22.2026657711847,5924.48376537413,33.2029429770761,1.74184033881959,0,37.9425224418777,4,5.7586039159247,34.9447833158957,0.920992624289173,0.950154495935098,0.0498455040649018,0,"NA",NA
"314",2,5,3,2,1980,25,500,32,640,5,31.08,"20 M2/HA",21.0213433205397,4179.38972594354,14.3024304226962,7.90972919561243,0,22.2121596183086,4,4.06237083181105,22.2121596183086,1,0.643900938425962,0.356099061574038,0,"Mixed",NA
"315",2,5,3,3,1983,28,500,32,640,5,33.94,"20 M2/HA",22.3584925140314,3831.05191318666,15.1838670735139,9.94395756270163,0,25.1278246362155,4,3.72378614290866,25.1278246362155,1,0.604265084357127,0.395734915642873,0,"Mixed",NA
"316",2,5,3,4,1988,33,500,29,580,5,36.36875,"20 M2/HA",24.8013906120827,2999.2644639575,17.5563699270545,10.463746768599,0,28.0201166956535,4,2.91528794255186,28.0201166956535,1,0.626563055312966,0.373436944687034,0,"Mixed",NA
"317",2,5,3,5,1999,44,500,30,600,5,44.44,"20 M2/HA",30.137379890539,2356.72508528399,24.2443930740628,16.1426811513895,0,42.8008226930583,4,2.29073904872407,40.3870742254522,0.943605091777883,0.600300802646005,0.399699197353995,0,"Mixed",NA
"318",2,5,4,2,1980,25,500,43,860,5,32.8,"20 M2/HA",17.180295635976,7466.11314971152,17.0852689032093,1.78312086628776,0,19.9365312717176,4,7.25706915967058,18.868389769497,0.946422901373228,0.905496924323114,0.0945030756768862,0,"NA",NA
"319",2,5,4,3,1983,28,500,43,860,5,36.36,"20 M2/HA",18.7585515382706,6595.24514898282,18.9810472820548,3.64504858429083,0,23.767687804807,4,6.41058462568299,22.6260958663456,0.951968742275781,0.838900683271986,0.161099316728014,0,"NA",NA
"320",2,5,4,4,1988,33,500,36,720,5,39.21,"20 M2/HA",21.5780438639958,4531.54196527433,20.3109359758215,4.70512803572331,0,26.3297369944028,4,4.40466314701058,25.0160640115448,0.950106870298885,0.811915734083831,0.188084265916169,0,"NA",NA
"321",2,5,4,5,1999,44,500,40,800,5,47.82,"20 M2/HA",25.4777353781689,3982.78790371813,27.7907485251411,11.0848897667058,0,40.7850983066988,4,3.8712736715889,38.8756382918469,0.953182409896551,0.714862822740313,0.285137177259687,0,"NA",NA
"322",2,10,1,2,1980,25,500,16,320,5,25.26,"10 M2/HA",21.0734281738876,2082.40990847499,11.1611833442983,0,0,11.1611833442983,4,2.02410443313067,11.1611833442983,1,1,0,0,"NA",NA
"323",2,10,1,3,1983,28,500,16,320,5,27.6,"10 M2/HA",23.0837740631813,1831.1450458756,13.3922481990981,0,0,13.3922481990981,4,1.77987474511029,13.3922481990981,1,1,0,0,"NA",NA
"324",2,10,1,4,1988,33,500,16,320,5,31.5475,"10 M2/HA",26.3894608701946,1515.99782022916,17.5025326010121,0,0,17.5025326010121,4,1.47355133878971,17.5025326010121,1,1,0,0,"NA",NA
"325",2,10,1,5,1999,44,500,24,480,5,40.58,"10 M2/HA",27.5639937236969,2138.46305359498,28.1419785838124,0,0,28.6427955766844,4,2.07858814407852,28.1419785838124,0.98251507987301,1,0,0,"NA",NA
"326",2,10,2,2,1980,25,500,13,260,5,26.88,"10 M2/HA",22.3402706408784,1558.15658959661,9.71597218383062,0.475574295900423,0,10.191546479731,4,1.51452970314761,10.191546479731,1,0.953336395330557,0.046663604669443,0,"NA",NA
"327",2,10,2,3,1983,28,500,12,240,5,29.38,"10 M2/HA",25.0076321683335,1226.65539208294,11.318043065492,0.470123632646445,0,11.7881666981384,4,1.19231022044887,11.7881666981384,1,0.960119020651389,0.0398809793486111,0,"NA",NA
"328",2,10,2,4,1988,33,500,11,220,5,33.97875,"10 M2/HA",30.189164620959,862.041472188929,15.7476137260727,0,0,15.7476137260727,4,0.837905139760844,15.7476137260727,1,1,0,0,"NA",NA
"329",2,10,2,5,1999,44,500,22,440,5,45.32,"10 M2/HA",28.9121789374148,1832.51173393667,28.0915874376488,0,0,28.8871172373541,4,1.78120316721963,28.0915874376488,0.972460741126616,1,0,0,"NA",NA
"330",2,10,3,2,1980,25,500,12,240,5,29.2,"10 M2/HA",23.699630798812,1323.26634949466,7.32966552805362,3.25761167028686,0,10.5872771983405,4,1.28621616393781,10.5872771983405,1,0.692308833587782,0.307691166412218,0,"Mixed",NA
"331",2,10,3,3,1983,28,500,12,240,5,30.94,"10 M2/HA",25.2730422914747,1208.51567818264,8.49497649104968,3.5447375308617,0,12.0397140219114,4,1.1746784010977,12.0397140219114,1,0.705579590643885,0.294420409356115,0,"NA",NA
"332",2,10,3,4,1988,33,500,12,240,5,33.74625,"10 M2/HA",27.9870853540447,1046.49201714609,10.5455870366427,4.21883557062101,0,14.7644226072637,4,1.01719124679563,14.7644226072637,1,0.714256650405994,0.285743349594006,0,"NA",NA
"333",2,10,3,5,1999,44,500,20,400,5,39.92,"10 M2/HA",26.2569324179349,1908.509047123,15.2623754739271,5.90947715307181,0,21.6589722759012,4,1.85507262870289,21.1718526269989,0.977509567734922,0.720880488959388,0.279119511040612,0,"NA",NA
"334",2,10,4,2,1980,25,500,10,200,5,31.6,"10 M2/HA",27.435560865417,896.918218795767,11.8235410314179,0,0,11.8235410314179,4,0.871805370994268,11.8235410314179,1,1,0,0,"NA",NA
"335",2,10,4,3,1983,28,500,10,200,5,33.54,"10 M2/HA",29.7704887430489,799.271979134972,13.9216851010443,0,0,13.9216851010443,4,0.776893132163875,13.9216851010443,1,1,0,0,"NA",NA
"336",2,10,4,4,1988,33,500,10,200,5,36.74625,"10 M2/HA",32.926357935171,693.335884915343,17.0297105734413,0,0,17.0297105734413,4,0.673923146732174,17.0297105734413,1,1,0,0,"NA",NA
"337",2,10,4,5,1999,44,500,29,580,5,43.8,"10 M2/HA",23.9917730152191,3143.07944915917,24.937978192159,0,0,26.2205962248402,4,3.05507624643604,24.937978192159,0.951083567220107,1,0,0,"NA",NA
"338",2,11,1,2,1980,25,500,73,1460,5,27.92,"TESTIGO",15.1557123368833,15128.4645135478,24.5739775593509,0,1.34713063782257,26.3387672325049,4,14.7048820521399,25.9211081971734,0.98414280244612,0.948029589337949,0,0.0519704106620514,"NA",NA
"339",2,11,1,3,1983,28,500,73,1460,5,28.84,"TESTIGO",15.6684789586198,14434.5193226418,26.2659294068315,0,1.41354390651946,28.1511677423241,4,14.030366659399,27.6794733133509,0.983244232236091,0.948931690624415,0,0.0510683093755852,"NA",NA
"340",2,11,1,4,1988,33,500,56,1120,5,31.04,"TESTIGO",18.2777174166266,8909.74141690373,27.3804128368094,0,1.61227326516315,29.386767791235,4,8.66027722333007,28.9926861019725,0.986589825323355,0.944390345223879,0,0.0556096547761215,"NA",NA
"341",2,11,1,5,1999,44,500,84,1680,5,36.28,"TESTIGO",17.4633970949308,14252.4184268106,35.6230845857323,0,2.09622769810779,40.2398749016683,4,13.8533644135737,37.7193122838401,0.937361569239778,0.944425611942934,0,0.0555743880570661,"NA",NA
"342",2,11,2,2,1980,25,500,77,1540,5,25.44,"TESTIGO",15.0840416231298,16064.5238105711,27.519848990622,0,0,27.519848990622,4,15.6147325888028,27.519848990622,1,1,0,0,"NA",NA
"343",2,11,2,3,1983,28,500,76,1520,5,26.32,"TESTIGO",15.7135920045103,14966.869986797,29.4770769217717,0,0,29.4770769217717,4,14.5478120167762,29.4770769217717,1,1,0,0,"NA",NA
"344",2,11,2,4,1988,33,500,64,1280,5,28.15125,"TESTIGO",17.7382104367118,10622.3302877189,31.6314759325216,0,0,31.6314759325216,4,10.324915252298,31.6314759325216,1,1,0,0,"NA",NA
"345",2,11,2,5,1999,44,500,86,1720,5,33.32,"TESTIGO",18.150574979681,13818.2701051723,43.3938611382765,0,0,44.5040057342755,4,13.4313718275377,43.3938611382765,0.975055175872764,1,0,0,"NA",NA
"346",2,11,3,2,1980,25,500,82,1640,5,20.78,"TESTIGO",11.4470200616878,25251.5718084125,12.8796031098853,0.330259927708627,0,16.8779080801091,4,24.5445520754153,13.209863037594,0.782671820162478,0.974998989257592,0.0250010107424081,0,"NA",NA
"347",2,11,3,3,1983,28,500,82,1640,5,21.3,"TESTIGO",11.5638102421768,24892.4201998534,13.5626167687023,0.193537815424399,0,17.2240644666449,4,24.1954563665965,13.7561545841267,0.798659027941174,0.985930819965652,0.0140691800343479,0,"NA",NA
"348",2,11,3,4,1988,33,500,57,1140,5,22.295,"TESTIGO",13.2282991668878,14312.3101922917,12.3516033638597,0.306777504370748,0,15.667609878469,4,13.9115792672031,12.6583808682304,0.807933115926383,0.975764870123265,0.0242351298767354,0,"NA",NA
"349",2,11,3,5,1999,44,500,138,2760,5,27.12,"TESTIGO",11.7830940057281,40796.1559383823,20.3980155245666,0.839040857957494,0.215026309174953,30.0966147010229,4,39.6539027947876,21.4520826916991,0.712773941680889,0.950864110385873,0.0391123262955798,0.0100235633185471,"NA",NA
"350",2,11,4,2,1980,25,500,147,2940,5,25.34,"TESTIGO",12.1424929917386,41652.7252376285,19.1121459434891,0.80881873662996,9.76116399415251,34.0449683480546,4,40.486488977187,29.6821286742715,0.871850676165122,0.643894046590246,0.0272493507964287,0.328856602613325,"Mixed",NA
"351",2,11,4,3,1983,28,500,143,2860,5,26.2,"TESTIGO",12.6436971224036,38271.2521180311,19.9311277323534,0.881122491552329,10.5189318501616,35.9090637649886,4,37.199693853886,31.3311820740673,0.872514590720555,0.636143497083382,0.0281228614186769,0.335733641497941,"Mixed",NA
"352",2,11,4,4,1988,33,500,122,2440,5,27.68375,"TESTIGO",13.9284605049853,28482.9582165177,19.44114015297,0.999432293798797,11.8742390350983,37.1779930439925,4,27.685462770848,32.314811481867,0.869191928774346,0.601617006612559,0.0309279939435702,0.367454999443871,"Mixed",NA
"353",2,11,4,5,1999,44,500,178,3560,5,31.52,"TESTIGO",13.8381210973751,41940.4708550282,25.1038071603788,1.28915254540057,17.7170117699196,53.5419436836451,4,40.766177993947,44.109971475699,0.823839562798181,0.569118644164369,0.0292258757435558,0.401655480092076,"Mixed",NA
"354",2,12,1,2,1980,25,500,57,1140,5,25.3,"20 M2/HA",14.6993495499965,12333.4646421073,16.3449211784643,0,0,19.345990392659,4,11.9881394899008,16.3449211784643,0.844873839318482,1,0,0,"NA",NA
"355",2,12,1,3,1983,28,500,57,1140,5,25.82,"20 M2/HA",15.0922020064505,11882.8472379002,17.108406733103,0,0,20.3938843302272,4,11.5501389397741,17.108406733103,0.838898880471997,1,0,0,"NA",NA
"356",2,12,1,5,1999,44,500,64,1280,5,31.46,"20 M2/HA",16.9959921746275,11282.7847375425,23.882057485361,0,0,29.0397515164288,4,10.9668776125078,23.882057485361,0.82239193650986,1,0,0,"NA",NA
"357",2,12,2,2,1980,25,500,68,1360,5,23.4,"20 M2/HA",14.501140928744,14998.2126443123,21.2681895657212,0,0,22.4612093759219,4,14.5782771100148,21.2681895657212,0.94688532615347,1,0,0,"NA",NA
"358",2,12,2,3,1983,28,500,68,1360,5,23.72,"20 M2/HA",14.9630771056821,14348.9704072149,22.53853967909,0,0,23.9150127922971,4,13.9472130313547,22.53853967909,0.942443137072021,1,0,0,"NA",NA
"359",2,12,2,5,1999,44,500,67,1340,5,27.98,"20 M2/HA",17.5966245067016,11246.7287587105,30.5182478510612,0,0,32.5876777638339,4,10.9318311664178,30.5182478510612,0.936496551617761,1,0,0,"NA",NA
"360",2,12,3,2,1980,25,500,60,1200,5,24,"20 M2/HA",15.0696991785946,12534.6266764776,19.5603412594134,0,1.32103971083451,21.4032780498256,4,12.1836691807121,20.881380970248,0.975616021136451,0.936735998796404,0,0.0632640012035957,"NA",NA
"361",2,12,3,3,1983,28,500,60,1200,5,24.8,"20 M2/HA",15.690267684141,11840.7452419625,21.0508227700193,0,1.58400672390324,23.2023424988303,4,11.5092157592445,22.6348294939226,0.975540702196929,0.930019056501904,0,0.0699809434980964,"NA",NA
"362",2,12,3,5,1999,44,500,63,1260,5,33.36,"20 M2/HA",18.9200825529257,9546.58655851849,31.1170354108354,0,2.19716707006763,35.4247244255846,4,9.27929131326213,33.314202480903,0.940422346852264,0.934047135862636,0,0.0659528641373639,"NA",NA
"363",2,12,4,2,1980,25,500,70,1400,5,23.16,"20 M2/HA",14.2521026017717,15821.4185754528,11.8357775348036,1.0922689338001,0.100530964914873,22.3344775282761,4,15.378434066539,13.0285774335186,0.58333925282219,0.90844741839226,0.0838363926816771,0.00771618892606324,"Others",NA
"364",2,12,4,3,1983,28,500,70,1400,5,23.88,"20 M2/HA",14.7765257853703,15034.8431036604,12.5876706125505,1.15492799927595,0.127234502470387,24.0083652179986,4,14.6138819517189,13.8698331142968,0.577708352416221,0.90755746726147,0.0832690624147066,0.0091734703238235,"Others",NA
"365",2,12,4,5,1999,44,500,90,1800,5,29.72,"20 M2/HA",16.6010374508476,16401.7056907985,19.4151996788176,2.03729141992645,0.330259927708627,38.9612466916572,4,15.9424737005608,21.7827510264527,0.55908762876207,0.891310728164686,0.0935277374952496,0.015161534340064,"Others",NA
"366",2,13,1,2,1980,25,500,41,820,5,25.18,"20 M2/HA",17.6829323801505,6834.96962619843,20.1378131130331,0,0,20.1378131130331,4,6.64359704801505,20.1378131130331,1,1,0,0,"NA",NA
"367",2,13,1,3,1983,28,500,41,820,5,27.94,"20 M2/HA",18.8004086618791,6268.74088060999,22.7634620051238,0,0,22.7634620051238,4,6.09322216291334,22.7634620051238,1,1,0,0,"NA",NA
"368",2,13,1,4,1988,33,500,38,760,5,30.1275,"20 M2/HA",20.9401046838216,4990.2187830622,26.1734619653262,0,0,26.1734619653262,4,4.8504974548864,26.1734619653262,1,1,0,0,"NA",NA
"369",2,13,1,5,1999,44,500,61,1220,5,35.32,"20 M2/HA",20.1528381436934,8455.74556750527,37.4390665111766,0,0,38.9154579787311,4,8.21899282122918,37.4390665111766,0.962061567710152,1,0,0,"NA",NA
